council,session_id,session_datetime,body_name,normalized_body_name,cdp_url,minutes_pdf_url,source_video_url,transcript_as_csv_path
seattle,03f050e4b9fd,2021-10-18 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/a45e6d584119?s=0,https://legistar2.granicus.com/seattle/meetings/2021/10/4893_M_City_Council_21-10-18_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_101821_2022179V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a45e6d584119/session-03f050e4b9fd/transcript.csv
seattle,5507483413aa,2021-02-09 22:00:00+00:00,Governance and Education Committee,other,https://councildataproject.org/seattle/#/events/bdf6d45bcd15?s=0,https://legistar2.granicus.com/seattle/meetings/2021/2/4665_M_Governance_and_Education_Committee_21-02-09_Committee_Minutes.pdf,https://video.seattle.gov/media/council/gov_020921_2622103V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-bdf6d45bcd15/session-5507483413aa/transcript.csv
seattle,bdc436a1998f,2020-06-10 16:30:00+00:00,Land Use and Neighborhoods Committee,other,https://councildataproject.org/seattle/#/events/085d87ffc530?s=0,,https://video.seattle.gov/media/council/land_061020_2632017V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-085d87ffc530/session-bdc436a1998f/transcript.csv
seattle,2690de3333fc,2022-03-07 22:00:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/2d1feec5898f?s=0,https://legistar2.granicus.com/seattle/meetings/2022/3/5036_M_Council_Briefing_22-03-07_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_030722_2012213V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-2d1feec5898f/session-2690de3333fc/transcript.csv
seattle,572d732db5cb,2020-02-24 17:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/4c8d82d08cc7?s=0,https://legistar2.granicus.com/seattle/meetings/2020/2/4332_M_Council_Briefing_20-02-24_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_022420_2012015V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-4c8d82d08cc7/session-572d732db5cb/transcript.csv
seattle,c94db73daacd,2022-05-11 16:30:00+00:00,"Economic Development, Technology, and City Light Committee",other,https://councildataproject.org/seattle/#/events/b5e3673a68ff?s=0,https://legistar2.granicus.com/seattle/meetings/2022/5/5119_M_Economic_Development%2C_Technology%2C_and_City_Light_Committee_22-05-11_Committee_Minutes.pdf,https://video.seattle.gov/media/council/econ_051122_2682215V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-b5e3673a68ff/session-c94db73daacd/transcript.csv
seattle,2a8d031f2ad6,2020-10-29 16:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/a2cd7f56946a?s=1,https://legistar2.granicus.com/seattle/meetings/2020/10/4572_M_Select_Budget_Committee_20-10-29_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_102920_2062077V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a2cd7f56946a/session-2a8d031f2ad6/transcript.csv
seattle,1a60d7dba27c,2021-07-26 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/f9dfc503bab3?s=0,https://legistar2.granicus.com/seattle/meetings/2021/7/4824_M_City_Council_21-07-26_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_072621_2022159V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f9dfc503bab3/session-1a60d7dba27c/transcript.csv
seattle,6dc801b87b39,2023-05-30 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/ac3ad3f53c73?s=0,,https://video.seattle.gov/media/council/council_053023_2022343V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-ac3ad3f53c73/session-6dc801b87b39/transcript.csv
seattle,ab8e206e24c6,2020-08-19 16:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/46093a45287e?s=0,https://legistar2.granicus.com/seattle/meetings/2020/8/4507_M_Transportation_and_Utilities_Committee_20-08-19_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_081920_2672023V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-46093a45287e/session-ab8e206e24c6/transcript.csv
seattle,1ca25fd1350f,2021-06-23 21:00:00+00:00,Select Committee on Homelessness Strategies and Investments,other,https://councildataproject.org/seattle/#/events/ee7672ff5985?s=0,https://legistar2.granicus.com/seattle/meetings/2021/6/4803_M_Select_Committee_on_Homelessness_Strategies_and_Investments__21-06-23_Committee_Minutes.pdf,https://video.seattle.gov/media/council/home_062321_2162113V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-ee7672ff5985/session-1ca25fd1350f/transcript.csv
seattle,5ebad5eae48c,2021-08-18 16:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/6eecf0cdd5d0?s=0,https://legistar2.granicus.com/seattle/meetings/2021/8/4850_M_Transportation_and_Utilities_Committee_21-08-18_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_081821_2672129V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-6eecf0cdd5d0/session-5ebad5eae48c/transcript.csv
seattle,204cf8da20b4,2021-07-12 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/63c63c398723?s=0,https://legistar2.granicus.com/seattle/meetings/2021/7/4811_M_City_Council_21-07-12_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_071221_2022155V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-63c63c398723/session-204cf8da20b4/transcript.csv
seattle,eccc680ff3f1,2021-05-26 21:00:00+00:00,Select Committee on Homelessness Strategies and Investments,other,https://councildataproject.org/seattle/#/events/d94f6854ddd6?s=0,https://legistar2.granicus.com/seattle/meetings/2021/5/4773_M_Select_Committee_on_Homelessness_Strategies_and_Investments__21-05-26_Committee_Minutes.pdf,https://video.seattle.gov/media/council/home_052621_2162109V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-d94f6854ddd6/session-eccc680ff3f1/transcript.csv
seattle,c460a8868bbf,2023-04-12 16:30:00+00:00,"Economic Development, Technology, and City Light Committee",other,https://councildataproject.org/seattle/#/events/03010207d281?s=0,https://legistar2.granicus.com/seattle/meetings/2023/4/5434_M_Economic_Development%2C_Technology%2C_and_City_Light_Committee_23-04-12_Committee_Minutes.pdf,https://video.seattle.gov/media/council/econ_041223_2682313V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-03010207d281/session-c460a8868bbf/transcript.csv
seattle,04d1b884cdfe,2022-05-27 16:30:00+00:00,"Neighborhoods, Education, Civil Rights, and Culture Committee",other,https://councildataproject.org/seattle/#/events/7244442f5d00?s=0,,https://video.seattle.gov/media/council/neigh_052722_2162205V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-7244442f5d00/session-04d1b884cdfe/transcript.csv
seattle,e9bdfa228805,2022-10-03 21:00:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/c5a6c08c7135?s=0,,https://video.seattle.gov/media/council/brief_100322_2012261V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c5a6c08c7135/session-e9bdfa228805/transcript.csv
seattle,ce754365d6c6,2021-11-18 17:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/0b72b75170ec?s=0,https://legistar2.granicus.com/seattle/meetings/2021/11/4865_M_Select_Budget_Committee_21-11-18_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_111821_2062145V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-0b72b75170ec/session-ce754365d6c6/transcript.csv
seattle,ec8c5d381c0c,2023-02-14 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/16079b47221f?s=0,,https://video.seattle.gov/media/council/safe_021423_2652305V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-16079b47221f/session-ec8c5d381c0c/transcript.csv
seattle,ad93acca5e2b,2021-07-28 16:30:00+00:00,Land Use and Neighborhoods Committee,other,https://councildataproject.org/seattle/#/events/dfe7da057f31?s=0,https://legistar2.granicus.com/seattle/meetings/2021/7/4828_M_Land_Use_and_Neighborhoods_Committee_21-07-28_Committee_Minutes.pdf,https://video.seattle.gov/media/council/land_072821_2632127V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-dfe7da057f31/session-ad93acca5e2b/transcript.csv
seattle,7fa83e968bac,2021-08-03 16:30:00+00:00,Finance and Housing Committee,housing committee,https://councildataproject.org/seattle/#/events/5d030afe5963?s=0,https://legistar2.granicus.com/seattle/meetings/2021/8/4831_M_Finance_and_Housing_Committee_21-08-03_Committee_Minutes.pdf,https://video.seattle.gov/media/council/fin_080321_2612131V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-5d030afe5963/session-7fa83e968bac/transcript.csv
seattle,11beb8036e2b,2020-07-22 21:00:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/4f5f12c04b00?s=0,https://legistar2.granicus.com/seattle/meetings/2020/7/4493_M_Select_Budget_Committee_20-07-22_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_072220_2062031V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-4f5f12c04b00/session-11beb8036e2b/transcript.csv
seattle,82302fd7a33b,2020-12-17 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/d9fac75d4b76?s=0,https://legistar2.granicus.com/seattle/meetings/2020/12/4630_M_Public_Safety_and_Human_Services_Committee_20-12-17_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_121720_2652027V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-d9fac75d4b76/session-82302fd7a33b/transcript.csv
seattle,76bba31aaf85,2022-09-06 16:30:00+00:00,Transportation and Seattle Public Utilities,other,https://councildataproject.org/seattle/#/events/7dd53cf3cdf4?s=0,,https://video.seattle.gov/media/council/tran_090622_2732229V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-7dd53cf3cdf4/session-76bba31aaf85/transcript.csv
seattle,4c2da7cea7af,2022-03-01 17:30:00+00:00,Transportation and Seattle Public Utilities,other,https://councildataproject.org/seattle/#/events/f4d4ac0396fd?s=0,https://legistar2.granicus.com/seattle/meetings/2022/3/5022_M_Transportation_and_Seattle_Public_Utilities_22-03-01_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_030122_2732205V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f4d4ac0396fd/session-4c2da7cea7af/transcript.csv
seattle,75847caaa849,2020-06-22 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/70f35b0c0628?s=0,https://legistar2.granicus.com/seattle/meetings/2020/6/4459_M_Council_Briefing_20-06-22_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_062220_2012049V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-70f35b0c0628/session-75847caaa849/transcript.csv
seattle,a091ea856a16,2021-02-24 22:00:00+00:00,Select Committee on Homelessness Strategies and Investments,other,https://councildataproject.org/seattle/#/events/f1cdc79352be?s=0,https://legistar2.granicus.com/seattle/meetings/2021/2/4678_M_Select_Committee_on_Homelessness_Strategies_and_Investments__21-02-24_Committee_Minutes.pdf,https://video.seattle.gov/media/council/home_022421_2162103V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f1cdc79352be/session-a091ea856a16/transcript.csv
seattle,5498bc14c946,2021-09-08 21:00:00+00:00,Community Economic Development Committee,other,https://councildataproject.org/seattle/#/events/f30c2824dade?s=0,https://legistar2.granicus.com/seattle/meetings/2021/9/4852_M_Community_Economic_Development_Committee_21-09-08_Committee_Minutes.pdf,https://video.seattle.gov/media/council/econ_090821_2602120V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f30c2824dade/session-5498bc14c946/transcript.csv
seattle,55a112ec2038,2021-08-02 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/2eb693d12b93?s=0,https://legistar2.granicus.com/seattle/meetings/2021/8/4834_M_City_Council_21-08-02_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_080221_2022161V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-2eb693d12b93/session-55a112ec2038/transcript.csv
seattle,fe09e3d1564f,2021-05-12 21:00:00+00:00,Sustainability and Renters' Rights Committee,housing committee,https://councildataproject.org/seattle/#/events/9fc2e3743166?s=0,https://legistar2.granicus.com/seattle/meetings/2021/5/4760_M_Sustainability_and_Renters'_Rights_Committee_21-05-12_Committee_Minutes.pdf,https://video.seattle.gov/media/council/sust_051221_2662108V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9fc2e3743166/session-fe09e3d1564f/transcript.csv
seattle,bc815f76977a,2023-08-15 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/5e0e283af0ac?s=0,,https://video.seattle.gov/media/council/council_081523_2022365V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-5e0e283af0ac/session-bc815f76977a/transcript.csv
seattle,a13b13bf7760,2020-10-30 16:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/83d6b5543b11?s=0,https://legistar2.granicus.com/seattle/meetings/2020/10/4573_M_Select_Budget_Committee_20-10-30_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_103020_2062079V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-83d6b5543b11/session-a13b13bf7760/transcript.csv
seattle,20c995f0ef85,2020-02-24 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/705eae0b99ae?s=0,https://legistar2.granicus.com/seattle/meetings/2020/2/4333_M_City_Council_20-02-24_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_022420_2022015V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-705eae0b99ae/session-20c995f0ef85/transcript.csv
seattle,43f63515e6c9,2020-03-04 17:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/a06892ca95b5?s=0,https://legistar2.granicus.com/seattle/meetings/2020/3/4341_M_Transportation_and_Utilities_Committee_20-03-04_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_030420_2672008V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a06892ca95b5/session-43f63515e6c9/transcript.csv
seattle,b67f0bbf750b,2022-03-17 16:30:00+00:00,"Governance, Native Communities, and Tribal Governments Committee",other,https://councildataproject.org/seattle/#/events/46d357cb51bf?s=0,https://legistar2.granicus.com/seattle/meetings/2022/3/5050_M_Governance%2C_Native_Communities%2C_and_Tribal_Governments_Committee_22-03-17_Committee_Minutes.pdf,https://video.seattle.gov/media/council/govern_031722_2692205V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-46d357cb51bf/session-b67f0bbf750b/transcript.csv
seattle,4cb5f3d2a080,2020-10-12 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/6683ead47d96?s=0,https://legistar2.granicus.com/seattle/meetings/2020/10/4578_M_Council_Briefing_20-10-12_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_101220_2012077V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-6683ead47d96/session-4cb5f3d2a080/transcript.csv
seattle,59025ee6857c,2020-05-04 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/7ae46e41d3ab?s=0,https://legistar2.granicus.com/seattle/meetings/2020/5/4406_M_Council_Briefing_20-05-04_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_050420_2012035V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-7ae46e41d3ab/session-59025ee6857c/transcript.csv
seattle,6292bc55eb0e,2020-09-29 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/d532acdf0e57?s=0,https://legistar2.granicus.com/seattle/meetings/2020/9/4554_M_City_Council_20-09-29_Committee_Minutes.pdf,https://video.seattle.gov/media/council/council_092920_2022073V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-d532acdf0e57/session-6292bc55eb0e/transcript.csv
seattle,ce388ee84d34,2022-07-19 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/9430939b4abe?s=0,,https://video.seattle.gov/media/council/council_071922_2022257V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9430939b4abe/session-ce388ee84d34/transcript.csv
seattle,730ba0763750,2022-06-07 16:30:00+00:00,Transportation and Seattle Public Utilities,other,https://councildataproject.org/seattle/#/events/c119b3345d20?s=0,https://legistar2.granicus.com/seattle/meetings/2022/6/5150_M_Transportation_and_Seattle_Public_Utilities_22-06-07_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_060722_2732217V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c119b3345d20/session-730ba0763750/transcript.csv
seattle,5474aa6549b3,2021-04-26 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/1120dc7f2d21?s=0,https://legistar2.granicus.com/seattle/meetings/2021/4/4736_M_Council_Briefing_21-04-26_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_042621_2012133V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-1120dc7f2d21/session-5474aa6549b3/transcript.csv
seattle,7416d3fe3b87,2022-11-21 17:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/c511d54b8061?s=0,,https://video.seattle.gov/media/council/budget_112122_2062241V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c511d54b8061/session-7416d3fe3b87/transcript.csv
seattle,be0b3aaeceb6,2022-06-14 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/d8e43471e518?s=0,,https://video.seattle.gov/media/council/council_061422_2022427V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-d8e43471e518/session-be0b3aaeceb6/transcript.csv
seattle,82da1b59e1d5,2021-03-29 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/9d04ecae5a89?s=0,https://legistar2.granicus.com/seattle/meetings/2021/3/4713_M_Council_Briefing_21-03-29_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_032921_2012125V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9d04ecae5a89/session-82da1b59e1d5/transcript.csv
seattle,2e46aef6d912,2020-10-16 16:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/4e166dfc99d7?s=0,https://legistar2.granicus.com/seattle/meetings/2020/10/4568_M_Select_Budget_Committee_20-10-16_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_101620_2062057V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-4e166dfc99d7/session-2e46aef6d912/transcript.csv
seattle,37f33152b1ea,2021-05-06 21:00:00+00:00,Select Committee on Homelessness Strategies and Investments,other,https://councildataproject.org/seattle/#/events/9aefaf70d88b?s=0,https://legistar2.granicus.com/seattle/meetings/2021/5/4751_M_Select_Committee_on_Homelessness_Strategies_and_Investments__21-05-06_Committee_Minutes.pdf,https://video.seattle.gov/media/council/home_050621_2162107V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9aefaf70d88b/session-37f33152b1ea/transcript.csv
seattle,491efb58ba46,2021-06-08 21:00:00+00:00,Governance and Education Committee,other,https://councildataproject.org/seattle/#/events/c4bcad4f77e0?s=0,https://legistar2.granicus.com/seattle/meetings/2021/6/4786_M_Governance_and_Education_Committee_21-06-08_Committee_Minutes.pdf,https://video.seattle.gov/media/council/gov_060821_2622111V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c4bcad4f77e0/session-491efb58ba46/transcript.csv
seattle,659ebdb2f564,2023-04-11 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/5c522f38a329?s=0,https://legistar2.granicus.com/seattle/meetings/2023/4/5437_M_Public_Safety_and_Human_Services_Committee_23-04-11_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_041123_2652313V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-5c522f38a329/session-659ebdb2f564/transcript.csv
seattle,cabba986bb94,2022-02-15 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/11da3ccb7711?s=0,https://legistar2.granicus.com/seattle/meetings/2022/2/5003_M_City_Council_22-02-15_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_021522_2022213V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-11da3ccb7711/session-cabba986bb94/transcript.csv
seattle,aafb0dd61642,2020-03-02 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/4cd1ae2c823e?s=0,https://legistar2.granicus.com/seattle/meetings/2020/3/4339_M_City_Council_20-03-02_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_030220_2022017V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-4cd1ae2c823e/session-aafb0dd61642/transcript.csv
seattle,4c0dd83be2e8,2022-03-29 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/a6c516da1a2a?s=0,https://legistar2.granicus.com/seattle/meetings/2022/3/5062_M_City_Council_22-03-29_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_032922_2022225V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a6c516da1a2a/session-4c0dd83be2e8/transcript.csv
seattle,c27f963bc0c1,2023-04-25 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/1724492d8df3?s=0,,https://video.seattle.gov/media/council/council_042523_2022333V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-1724492d8df3/session-c27f963bc0c1/transcript.csv
seattle,8b33a82e9226,2021-03-23 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/a3b91aec014a?s=0,https://legistar2.granicus.com/seattle/meetings/2021/3/4708_M_Public_Safety_and_Human_Services_Committee_21-03-23_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_032321_2652111V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a3b91aec014a/session-8b33a82e9226/transcript.csv
seattle,4a7acf91fd3a,2020-01-06 17:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/c4a1291564a6?s=0,http://legistar2.granicus.com/seattle/meetings/2020/1/4238_M_Council_Briefing_20-01-06_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_010620_2012001V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c4a1291564a6/session-4a7acf91fd3a/transcript.csv
seattle,0aa1f8fcd0ad,2022-04-12 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/191da1d7a5c1?s=0,https://legistar2.granicus.com/seattle/meetings/2022/4/5082_M_Public_Safety_and_Human_Services_Committee_22-04-12_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_041222_2652213V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-191da1d7a5c1/session-0aa1f8fcd0ad/transcript.csv
seattle,8264728c3e9f,2023-02-10 17:30:00+00:00,"Neighborhoods, Education, Civil Rights, and Culture Committee",other,https://councildataproject.org/seattle/#/events/a771898d7666?s=0,,https://video.seattle.gov/media/council/neigh_021023_2712305V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a771898d7666/session-8264728c3e9f/transcript.csv
seattle,eff5db85156a,2021-01-12 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/099c961bcba7?s=0,https://legistar2.granicus.com/seattle/meetings/2021/1/4637_M_Public_Safety_and_Human_Services_Committee_21-01-12_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_011221_2652101V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-099c961bcba7/session-eff5db85156a/transcript.csv
seattle,3ba68145dcaa,2022-08-16 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/afd18e525188?s=0,,https://video.seattle.gov/media/council/council_081622_2022265V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-afd18e525188/session-3ba68145dcaa/transcript.csv
seattle,f79a3127aad0,2021-07-07 16:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/f5a519c1cf06?s=0,https://legistar2.granicus.com/seattle/meetings/2021/7/4807_M_Transportation_and_Utilities_Committee_21-07-07_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_070721_2672123V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f5a519c1cf06/session-f79a3127aad0/transcript.csv
seattle,19555e51df3c,2021-01-27 17:30:00+00:00,Land Use and Neighborhoods Committee,other,https://councildataproject.org/seattle/#/events/afeefc2870af?s=0,https://legistar2.granicus.com/seattle/meetings/2021/1/4653_M_Land_Use_and_Neighborhoods_Committee_21-01-27_Committee_Minutes.pdf,https://video.seattle.gov/media/council/land_012721_2632103V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-afeefc2870af/session-19555e51df3c/transcript.csv
seattle,97be93382108,2022-05-11 21:00:00+00:00,Land Use Committee,other,https://councildataproject.org/seattle/#/events/1c52c445b8b0?s=0,https://legistar2.granicus.com/seattle/meetings/2022/5/5118_M_Land_Use_Committee_22-05-11_Committee_Minutes.pdf,https://video.seattle.gov/media/council/land_051122_2722213V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-1c52c445b8b0/session-97be93382108/transcript.csv
